web-scraper-order,web-scraper-start-url,comments,posts,posts-href,comments_scroll,new_comments_scroll,scores,compound,sentiment_type
1638143877-2047,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZJlluhuew/,"rottentomatoesVerifiedJoin us at 1:30pm PST for a LIVE Q&A with LaToya Tonodeo (@toyofficial) to talk about season 2 of #PowerGhost- premiering Sunday, Nov. 21st on @Starz.1w",rottentomatoesverifiedjoin us 130pm pst live qa latoya tonodeo toyofficial talk season 2 powerghost premiering sunday nov 21st starz1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143877-2049,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZJlluhuew/,rfe_daniel__billions$5000 For First 8 People To send me A DM ”Help” 💰🦅1w,rfe_daniel__billions5000 first 8 people send dm help 1w,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,POSITIVE
1638143877-2048,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZJlluhuew/,jwfranchize90More power interviews needed on Rotten 🍅1w,jwfranchize90more power interviews needed rotten 1w,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5106}",-0.5106,NEGATIVE
1638143879-2061,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,peyton.is.kingGirls like this have no friends in real life1w19 likes,peytoniskinggirls like friends real life1w19 likes,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.8126}",0.8126,POSITIVE
1638143879-2055,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,"padre.de.miaIt looks like a metaphor for her first period... I mean, the movie is named ""Red"" after all.1w44 likes",padredemiait looks like metaphor first period mean movie named red all1w44 likes,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",0.6486,POSITIVE
1638143879-2059,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,mr_bane_outlawPurest cringe I have ever seen 😢1w39 likes,mr_bane_outlawpurest cringe ever seen 1w39 likes,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,POSITIVE
1638143879-2051,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,gundamoLooks like a Netflix movie1w143 likes,gundamolooks like netflix movie1w143 likes,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.6486}",0.6486,POSITIVE
1638143879-2060,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,mr_orange.feelsIs this even pixar? Whats up with disney and shitty animations these days1w12 likes,mr_orangefeelsis even pixar whats disney shitty animations days1w12 likes,"{'neg': 0.269, 'neu': 0.522, 'pos': 0.209, 'compound': -0.2023}",-0.2023,NEGATIVE
1638143879-2056,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,a_rock321This low-key looks like one of Pixar's worst films1w23 likes,a_rock321this lowkey looks like one pixars worst films1w23 likes,"{'neg': 0.266, 'neu': 0.39, 'pos': 0.344, 'compound': 0.0516}",0.0516,POSITIVE
1638143879-2053,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,dylan_dinning_This doesn’t feel like a Pixar movie1w90 likes,dylan_dinning_this doesnt feel like pixar movie1w90 likes,"{'neg': 0.213, 'neu': 0.505, 'pos': 0.283, 'compound': 0.1754}",0.1754,POSITIVE
1638143879-2052,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,chaseh804This looks kinda meh.1w113 likes,chaseh804this looks kinda meh1w113 likes,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.3657}",0.3657,POSITIVE
1638143879-2062,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,jaysamra1This looks cool.1w17 likes,jaysamra1this looks cool1w17 likes,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,POSITIVE
1638143879-2054,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,aidanactor08This isn’t how I remember metamorphosis1w56 likes,aidanactor08this isnt remember metamorphosis1w56 likes,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.3252}",-0.3252,NEGATIVE
1638143879-2050,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,rottentomatoesVerifiedDisney and Pixar’s #TurningRed premieres March 2022 - check out animated film's new trailer.1w,rottentomatoesverifieddisney pixars turningred premieres march 2022 check animated films new trailer1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143879-2057,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,"ianazharyNot people in the comments judging a movie, pretending they have watched entirely, when it's only a teaser 😂1w17 likes",ianazharynot people comments judging movie pretending watched entirely teaser 1w17 likes,"{'neg': 0.155, 'neu': 0.542, 'pos': 0.302, 'compound': 0.2893}",0.2893,POSITIVE
1638143879-2058,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZPHW0Fbh9/,michaelkushner6I can already tell I’m gonna absolutely hate the main character1w25 likes,michaelkushner6i already tell im gonna absolutely hate main character1w25 likes,"{'neg': 0.27, 'neu': 0.541, 'pos': 0.189, 'compound': -0.2944}",-0.2944,NEGATIVE
1638143881-2067,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZT5HfhLTX/,"peelthatorange100% worth the $5 subscription to appletv, more ppl need to get on it! 😍💙1w",peelthatorange100 worth 5 subscription appletv ppl need get 1w,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}",0.2263,POSITIVE
1638143881-2064,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZT5HfhLTX/,itsmeekayleneeWhere can I watch this show at? 👀1w,itsmeekayleneewhere watch show 1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143881-2063,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZT5HfhLTX/,"rottentomatoesVerified#Dickinson: Season 3 is #CertifiedFresh at 100% on the #Tomatometer, with 21 reviews.1w",rottentomatoesverifieddickinson season 3 certifiedfresh 100 tomatometer 21 reviews1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143881-2068,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZT5HfhLTX/,lukazaurioTemporada tres que!!??1w,lukazauriotemporada tres que1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143881-2065,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWZT5HfhLTX/,ainsleysteapartyLETS GO LESBIANS!!!!!!!!!1w1 like,ainsleysteapartylets go lesbians1w1 like,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,POSITIVE
